date,number_cases_sold,cookie_type,troop_id,number_of_girls,period,SU Name,SU #
2022,17.0,Samoas,33,3,3,Ft Ben (Lawrence Township),641
2022,11.33333333,"Do-Si-
Dos",33,3,3,Ft Ben (Lawrence Township),641
2024,0.0,Lemon-Ups,33,0,5,Ft Ben (Lawrence Township),641
2024,0.0,Samoas,33,0,5,Ft Ben (Lawrence Township),641
2021,0.0,"Do-Si-
Dos",35,0,2,Perry Township,672
2021,0.0,Samoas,35,0,2,Perry Township,672
2021,0.0,Tagalongs,35,0,2,Perry Township,672
2021,0.0,"Toffee-
tastic",35,0,2,Perry Township,672
2021,0.0,Trefoils,35,0,2,Perry Township,672
2021,0.0,Thin Mints,35,0,2,Perry Township,672
2020,0.833333333,"Toffee-
tastic",35,3,1,Perry Township,672
2020,15.75,Thin Mints,35,3,1,Perry Township,672
2020,7.916666667,Tagalongs,35,3,1,Perry Township,672
2020,9.0,Samoas,35,3,1,Perry Township,672
2020,6.916666667,"Do-Si-
Dos",35,3,1,Perry Township,672
2020,3.916666667,Trefoils,35,3,1,Perry Township,672
2021,0.0,Lemon-Ups,35,0,2,Perry Township,672
2021,3.583333333,Trefoils,37,4,2,Fulton,608
2021,1.25,"Toffee-
tastic",37,4,2,Fulton,608
2020,26.25,Thin Mints,37,7,1,Fulton,608
2020,15.5,Samoas,37,7,1,Fulton,608
2021,2.166666667,Samoas,37,4,2,Fulton,608
2020,13.5,Tagalongs,37,7,1,Fulton,608
2021,7.5,"Do-Si-
Dos",37,4,2,Fulton,608
2021,1.75,Lemon-Ups,37,4,2,Fulton,608
2020,3.916666667,"Toffee-
tastic",37,7,1,Fulton,608
2020,13.16666667,"Do-Si-
Dos",37,7,1,Fulton,608
2020,10.41666667,Trefoils,37,7,1,Fulton,608
2021,3.583333333,Tagalongs,37,4,2,Fulton,608
2021,6.416666667,Thin Mints,37,4,2,Fulton,608
2020,4.0,"Do-Si-
Dos",43,4,1,Carmel West,665
2020,4.5,Tagalongs,43,4,1,Carmel West,665
2020,9.0,Thin Mints,43,4,1,Carmel West,665
2020,2.666666667,Trefoils,43,4,1,Carmel West,665
2020,1.0,"Toffee-
tastic",43,4,1,Carmel West,665
2020,4.0,Samoas,43,4,1,Carmel West,665
2020,4.5,"Do-Si-
Dos",46,4,1,Avon,610
2020,13.0,Thin Mints,46,4,1,Avon,610
2020,1.0,"Toffee-
tastic",46,4,1,Avon,610
2020,6.416666667,Tagalongs,46,4,1,Avon,610
2020,6.416666667,Samoas,46,4,1,Avon,610
2020,3.333333333,Trefoils,46,4,1,Avon,610
2023,16.0,Thin Mints,48,9,4,Hunter,609
2023,2.666666667,Lemon-Ups,48,9,4,Hunter,609
2023,5.666666667,Trefoils,48,9,4,Hunter,609
2023,10.0,Tagalongs,48,9,4,Hunter,609
2023,3.583333333,Adventurefuls,48,9,4,Hunter,609
2023,10.16666667,Samoas,48,9,4,Hunter,609
2023,1.583333333,"Toffee-
tastic",48,9,4,Hunter,609
2022,7.583333333,Adventurefuls,48,12,3,Hunter,609
2020,20.75,"Do-Si-
Dos",48,18,1,Hunter,609
2022,10.08333333,Tagalongs,48,12,3,Hunter,609
2022,4.083333333,"Toffee-
tastic",48,12,3,Hunter,609
2022,8.083333333,"Do-Si-
Dos",48,12,3,Hunter,609
2022,4.416666667,Lemon-Ups,48,12,3,Hunter,609
2022,5.75,Trefoils,48,12,3,Hunter,609
2022,12.33333333,Samoas,48,12,3,Hunter,609
2023,7.416666667,"Do-Si-
Dos",48,9,4,Hunter,609
2022,22.41666667,Thin Mints,48,12,3,Hunter,609
2020,29.66666667,Tagalongs,48,18,1,Hunter,609
2020,33.5,Samoas,48,18,1,Hunter,609
2020,16.91666667,Trefoils,48,18,1,Hunter,609
2020,56.83333333,Thin Mints,48,18,1,Hunter,609
2021,5.916666667,"Toffee-
tastic",48,9,2,Hunter,609
2021,7.166666667,Lemon-Ups,48,9,2,Hunter,609
2021,16.41666667,"Do-Si-
Dos",48,9,2,Hunter,609
2021,11.41666667,Trefoils,48,9,2,Hunter,609
2021,44.5,Thin Mints,48,9,2,Hunter,609
2021,21.41666667,Samoas,48,9,2,Hunter,609
2021,19.33333333,Tagalongs,48,9,2,Hunter,609
2020,5.333333333,"Toffee-
tastic",48,18,1,Hunter,609
2020,17.91666667,Samoas,50,12,1,Perry Township,672
2020,15.5,"Do-Si-
Dos",50,12,1,Perry Township,672
2020,18.91666667,Tagalongs,50,12,1,Perry Township,672
2020,8.583333333,Trefoils,50,12,1,Perry Township,672
2020,36.83333333,Thin Mints,50,12,1,Perry Township,672
2021,0.0,Thin Mints,50,0,2,Perry Township,672
2021,0.0,"Do-Si-
Dos",50,0,2,Perry Township,672
2020,3.833333333,"Toffee-
tastic",50,12,1,Perry Township,672
2021,0.0,Samoas,50,0,2,Perry Township,672
2021,0.0,Tagalongs,50,0,2,Perry Township,672
2021,0.0,Trefoils,50,0,2,Perry Township,672
2021,0.0,"Toffee-
tastic",50,0,2,Perry Township,672
2021,0.0,Lemon-Ups,50,0,2,Perry Township,672
2022,0.0,Lemon-Ups,53,0,3,Hancock County,671
2022,0.0,"Toffee-
tastic",53,0,3,Hancock County,671
2020,4.0,Trefoils,53,3,1,Hancock County,671
2020,8.0,Samoas,53,3,1,Hancock County,671
2020,17.41666667,Thin Mints,53,3,1,Hancock County,671
2022,0.0,Thin Mints,53,0,3,Hancock County,671
2022,0.0,Tagalongs,53,0,3,Hancock County,671
2022,0.0,"Do-Si-
Dos",53,0,3,Hancock County,671
2020,1.416666667,"Toffee-
tastic",53,3,1,Hancock County,671
2022,0.0,Adventurefuls,53,0,3,Hancock County,671
2022,0.0,Trefoils,53,0,3,Hancock County,671
2020,9.416666667,Tagalongs,53,3,1,Hancock County,671
2022,0.0,Samoas,53,0,3,Hancock County,671
2021,0.0,Tagalongs,53,0,2,Hancock County,671
2021,0.0,"Do-Si-
Dos",53,0,2,Hancock County,671
2021,0.0,"Toffee-
tastic",53,0,2,Hancock County,671
2020,8.0,"Do-Si-
Dos",53,3,1,Hancock County,671
2021,0.0,Trefoils,53,0,2,Hancock County,671
2021,0.0,Samoas,53,0,2,Hancock County,671
2021,0.0,Lemon-Ups,53,0,2,Hancock County,671
2021,0.0,Thin Mints,53,0,2,Hancock County,671
2021,0.0,Samoas,54,0,2,Ft Ben (Lawrence Township),641
2021,0.0,Thin Mints,54,0,2,Ft Ben (Lawrence Township),641
2021,0.0,"Toffee-
tastic",54,0,2,Ft Ben (Lawrence Township),641
2021,0.0,"Do-Si-
Dos",54,0,2,Ft Ben (Lawrence Township),641
2021,0.0,Trefoils,54,0,2,Ft Ben (Lawrence Township),641
2020,8.0,Samoas,54,6,1,Ft. Ben (Lawrence Township),641
2022,0.0,"Toffee-
tastic",54,0,3,Ft Ben (Lawrence Township),641
2022,0.0,Thin Mints,54,0,3,Ft Ben (Lawrence Township),641
2022,0.0,"Do-Si-
Dos",54,0,3,Ft Ben (Lawrence Township),641
2022,0.0,Samoas,54,0,3,Ft Ben (Lawrence Township),641
2022,0.0,Lemon-Ups,54,0,3,Ft Ben (Lawrence Township),641
2022,0.0,Trefoils,54,0,3,Ft Ben (Lawrence Township),641
2022,0.0,Adventurefuls,54,0,3,Ft Ben (Lawrence Township),641
2022,0.0,Tagalongs,54,0,3,Ft Ben (Lawrence Township),641
2021,0.0,Lemon-Ups,54,0,2,Ft Ben (Lawrence Township),641
2021,0.0,Tagalongs,54,0,2,Ft Ben (Lawrence Township),641
2020,14.5,Thin Mints,54,6,1,Ft. Ben (Lawrence Township),641
2020,5.5,"Do-Si-
Dos",54,6,1,Ft. Ben (Lawrence Township),641
2020,4.5,Trefoils,54,6,1,Ft. Ben (Lawrence Township),641
2020,1.0,"Toffee-
tastic",54,6,1,Ft. Ben (Lawrence Township),641
2020,7.25,Tagalongs,54,6,1,Ft. Ben (Lawrence Township),641
2024,0.0,Thin Mints,57,0,5,Wagon Trail,660
2024,0.0,Adventurefuls,57,0,5,Wagon Trail,660
2024,0.0,Tagalongs,57,0,5,Wagon Trail,660
2024,0.0,"Toffee-
tastic",57,0,5,Wagon Trail,660
2021,27.5,"Do-Si-
Dos",57,13,2,Wagon Trail,660
2024,0.0,Trefoils,57,0,5,Wagon Trail,660
2024,0.0,Lemon-Ups,57,0,5,Wagon Trail,660
2021,57.16666667,Thin Mints,57,13,2,Wagon Trail,660
2021,33.41666667,Samoas,57,13,2,Wagon Trail,660
2021,21.91666667,Trefoils,57,13,2,Wagon Trail,660
2021,9.083333333,"Toffee-
tastic",57,13,2,Wagon Trail,660
2024,0.0,"Do-Si-
Dos",57,0,5,Wagon Trail,660
2024,0.0,Samoas,57,0,5,Wagon Trail,660
2023,5.0,"Toffee-
tastic",57,7,4,Wagon Trail,660
2022,4.666666667,"Toffee-
tastic",57,8,3,Wagon Trail,660
2022,10.58333333,Adventurefuls,57,8,3,Wagon Trail,660
2022,31.75,Thin Mints,57,8,3,Wagon Trail,660
2022,18.25,"Do-Si-
Dos",57,8,3,Wagon Trail,660
2022,11.58333333,Trefoils,57,8,3,Wagon Trail,660
2022,15.5,Tagalongs,57,8,3,Wagon Trail,660
2022,9.083333333,Lemon-Ups,57,8,3,Wagon Trail,660
2022,16.33333333,Samoas,57,8,3,Wagon Trail,660
2020,4.25,"Toffee-
tastic",57,18,1,Wagon Trail,660
2020,37.83333333,Samoas,57,18,1,Wagon Trail,660
2020,32.75,"Do-Si-
Dos",57,18,1,Wagon Trail,660
2020,21.33333333,Trefoils,57,18,1,Wagon Trail,660
2020,35.25,Tagalongs,57,18,1,Wagon Trail,660
2020,63.08333333,Thin Mints,57,18,1,Wagon Trail,660
2021,24.16666667,Tagalongs,57,13,2,Wagon Trail,660
2023,5.5,Lemon-Ups,57,7,4,Wagon Trail,660
2021,16.0,Lemon-Ups,57,13,2,Wagon Trail,660
2023,16.75,Tagalongs,57,7,4,Wagon Trail,660
2023,16.0,Samoas,57,7,4,Wagon Trail,660
2023,11.16666667,Trefoils,57,7,4,Wagon Trail,660
2023,16.16666667,"Do-Si-
Dos",57,7,4,Wagon Trail,660
2023,25.83333333,Thin Mints,57,7,4,Wagon Trail,660
2023,12.75,Adventurefuls,57,7,4,Wagon Trail,660
2021,7.25,Lemon-Ups,58,4,2,Fulton,608
2021,11.91666667,Trefoils,58,4,2,Fulton,608
2021,39.25,Thin Mints,58,4,2,Fulton,608
2021,20.66666667,Samoas,58,4,2,Fulton,608
2021,18.33333333,Tagalongs,58,4,2,Fulton,608
2021,3.666666667,"Toffee-
tastic",58,4,2,Fulton,608
2021,16.0,"Do-Si-
Dos",58,4,2,Fulton,608
2020,27.66666667,Samoas,58,5,1,Fulton,608
2020,6.166666667,"Toffee-
tastic",58,5,1,Fulton,608
2020,16.25,Trefoils,58,5,1,Fulton,608
2020,18.08333333,"Do-Si-
Dos",58,5,1,Fulton,608
2020,44.91666667,Thin Mints,58,5,1,Fulton,608
2020,23.91666667,Tagalongs,58,5,1,Fulton,608
2020,13.66666667,"Do-Si-
Dos",61,8,1,Sterling,602
2020,13.0,Trefoils,61,8,1,Sterling,602
2020,46.58333333,Thin Mints,61,8,1,Sterling,602
2020,20.58333333,Samoas,61,8,1,Sterling,602
2020,5.25,"Toffee-
tastic",61,8,1,Sterling,602
2021,1.416666667,"Toffee-
tastic",61,5,2,Sterling,602
2021,24.58333333,Thin Mints,61,5,2,Sterling,602
2021,2.083333333,Lemon-Ups,61,5,2,Sterling,602
2021,3.5,Trefoils,61,5,2,Sterling,602
2021,8.666666667,"Do-Si-
Dos",61,5,2,Sterling,602
2021,7.5,Samoas,61,5,2,Sterling,602
2021,14.66666667,Tagalongs,61,5,2,Sterling,602
2020,20.0,Tagalongs,61,8,1,Sterling,602
2024,0.0,Tagalongs,63,0,5,Hunter,609
2024,0.0,Thin Mints,63,0,5,Hunter,609
2024,0.0,Trefoils,63,0,5,Hunter,609
2022,0.0,"Do-Si-
Dos",63,0,3,Hunter,609
2021,1.416666667,Trefoils,63,3,2,Hunter,609
2024,0.0,Lemon-Ups,63,0,5,Hunter,609
2024,0.0,"Toffee-
tastic",63,0,5,Hunter,609
2021,3.166666667,Thin Mints,63,3,2,Hunter,609
2021,2.5,Lemon-Ups,63,3,2,Hunter,609
2021,3.0,Tagalongs,63,3,2,Hunter,609
2021,1.75,"Do-Si-
Dos",63,3,2,Hunter,609
2021,0.5,"Toffee-
tastic",63,3,2,Hunter,609
2021,3.0,Samoas,63,3,2,Hunter,609
2024,0.0,"Do-Si-
Dos",63,0,5,Hunter,609
2022,0.0,Tagalongs,63,0,3,Hunter,609
2022,0.0,Lemon-Ups,63,0,3,Hunter,609
2022,0.0,Trefoils,63,0,3,Hunter,609
2022,0.0,Adventurefuls,63,0,3,Hunter,609
2024,0.0,Adventurefuls,63,0,5,Hunter,609
2022,0.0,Thin Mints,63,0,3,Hunter,609
2024,0.0,Samoas,63,0,5,Hunter,609
2022,0.0,"Toffee-
tastic",63,0,3,Hunter,609
2023,0.0,Trefoils,63,0,4,Hunter,609
2022,0.0,Samoas,63,0,3,Hunter,609
2023,0.0,"Toffee-
tastic",63,0,4,Hunter,609
2020,10.0,Tagalongs,63,6,1,Hunter,609
2020,6.0,"Do-Si-
Dos",63,6,1,Hunter,609
2020,12.0,Thin Mints,63,6,1,Hunter,609
2020,5.5,Trefoils,63,6,1,Hunter,609
2020,2.0,"Toffee-
tastic",63,6,1,Hunter,609
2023,0.0,Lemon-Ups,63,0,4,Hunter,609
2023,0.0,Samoas,63,0,4,Hunter,609
2023,0.0,Adventurefuls,63,0,4,Hunter,609
2020,9.5,Samoas,63,6,1,Hunter,609
2023,0.0,Tagalongs,63,0,4,Hunter,609
2023,0.0,Thin Mints,63,0,4,Hunter,609
2023,0.0,"Do-Si-
Dos",63,0,4,Hunter,609
2022,0.0,Samoas,64,0,3,Winding Trails,642
2021,0.0,Trefoils,64,0,2,Winding Trails,642
2020,0.0,Trefoils,64,0,1,Winding Trails,642
2020,0.0,Thin Mints,64,0,1,Winding Trails,642
2020,0.0,"Toffee-
tastic",64,0,1,Winding Trails,642
2022,0.0,Tagalongs,64,0,3,Winding Trails,642
2022,0.0,Trefoils,64,0,3,Winding Trails,642
2022,0.0,"Toffee-
tastic",64,0,3,Winding Trails,642
2022,0.0,Thin Mints,64,0,3,Winding Trails,642
2022,0.0,Lemon-Ups,64,0,3,Winding Trails,642
2022,0.0,"Do-Si-
Dos",64,0,3,Winding Trails,642
2020,0.0,Tagalongs,64,0,1,Winding Trails,642
2020,0.0,Samoas,64,0,1,Winding Trails,642
2021,0.0,Lemon-Ups,64,0,2,Winding Trails,642
2021,0.0,Samoas,64,0,2,Winding Trails,642
2021,0.0,Tagalongs,64,0,2,Winding Trails,642
2021,0.0,Thin Mints,64,0,2,Winding Trails,642
2022,0.0,Adventurefuls,64,0,3,Winding Trails,642
2021,0.0,"Toffee-
tastic",64,0,2,Winding Trails,642
2021,0.0,"Do-Si-
Dos",64,0,2,Winding Trails,642
2020,0.0,"Do-Si-
Dos",64,0,1,Winding Trails,642
2021,28.5,Thin Mints,65,7,2,JoSheWe,653
2022,2.0,Lemon-Ups,65,7,3,JoSheWe,653
2022,3.0,Adventurefuls,65,7,3,JoSheWe,653
2022,3.5,Samoas,65,7,3,JoSheWe,653
2022,1.166666667,Trefoils,65,7,3,JoSheWe,653
2021,9.916666667,"Do-Si-
Dos",65,7,2,JoSheWe,653
2023,2.333333333,Thin Mints,65,1,4,JoSheWe,653
2023,0.583333333,"Toffee-
tastic",65,1,4,JoSheWe,653
2023,0.75,Samoas,65,1,4,JoSheWe,653
2023,0.666666667,"Do-Si-
Dos",65,1,4,JoSheWe,653
2023,0.916666667,Tagalongs,65,1,4,JoSheWe,653
2023,0.583333333,Lemon-Ups,65,1,4,JoSheWe,653
2020,13.0,Trefoils,65,12,1,JoSheWe,653
2020,52.0,Thin Mints,65,12,1,JoSheWe,653
2020,27.0,Samoas,65,12,1,JoSheWe,653
2020,17.0,"Do-Si-
Dos",65,12,1,JoSheWe,653
2022,3.333333333,Tagalongs,65,7,3,JoSheWe,653
2022,4.0,"Do-Si-
Dos",65,7,3,JoSheWe,653
2020,6.0,"Toffee-
tastic",65,12,1,JoSheWe,653
2022,2.0,"Toffee-
tastic",65,7,3,JoSheWe,653
2020,27.0,Tagalongs,65,12,1,JoSheWe,653
2024,1.25,Thin Mints,65,1,5,JoSheWe,653
2022,11.16666667,Thin Mints,65,7,3,JoSheWe,653
2024,0.416666667,"Toffee-
tastic",65,1,5,JoSheWe,653
2023,0.416666667,Trefoils,65,1,4,JoSheWe,653
2021,7.583333333,Trefoils,65,7,2,JoSheWe,653
2024,0.0,Trefoils,65,1,5,JoSheWe,653
2021,3.25,"Toffee-
tastic",65,7,2,JoSheWe,653
2021,6.166666667,Lemon-Ups,65,7,2,JoSheWe,653
2024,0.083333333,"Do-Si-
Dos",65,1,5,JoSheWe,653
2024,0.166666667,Lemon-Ups,65,1,5,JoSheWe,653
2024,0.583333333,Samoas,65,1,5,JoSheWe,653
2024,0.666666667,Tagalongs,65,1,5,JoSheWe,653
2023,0.666666667,Adventurefuls,65,1,4,JoSheWe,653
2021,13.08333333,Samoas,65,7,2,JoSheWe,653
2021,14.33333333,Tagalongs,65,7,2,JoSheWe,653
2024,0.166666667,Adventurefuls,65,1,5,JoSheWe,653
2021,5.333333333,"Do-Si-
Dos",66,4,2,Hancock County,671
2021,10.0,Samoas,66,4,2,Hancock County,671
2020,6.583333333,Trefoils,66,5,1,Hancock County,671
2020,13.25,Samoas,66,5,1,Hancock County,671
2020,3.583333333,"Toffee-
tastic",66,5,1,Hancock County,671
2020,29.91666667,Thin Mints,66,5,1,Hancock County,671
2020,8.166666667,"Do-Si-
Dos",66,5,1,Hancock County,671
2021,2.25,Lemon-Ups,66,4,2,Hancock County,671
2022,0.0,Adventurefuls,66,0,3,Hancock County,671
2021,17.58333333,Thin Mints,66,4,2,Hancock County,671
2021,8.166666667,Tagalongs,66,4,2,Hancock County,671
2021,4.25,Trefoils,66,4,2,Hancock County,671
2020,13.66666667,Tagalongs,66,5,1,Hancock County,671
2021,1.0,"Toffee-
tastic",66,4,2,Hancock County,671
2022,0.0,Thin Mints,66,0,3,Hancock County,671
2022,0.0,Tagalongs,66,0,3,Hancock County,671
2022,0.0,"Do-Si-
Dos",66,0,3,Hancock County,671
2022,0.0,Trefoils,66,0,3,Hancock County,671
2022,0.0,"Toffee-
tastic",66,0,3,Hancock County,671
2022,0.0,Samoas,66,0,3,Hancock County,671
2022,0.0,Lemon-Ups,66,0,3,Hancock County,671
2024,2.0,Tagalongs,68,2,5,Washington Township,642
2023,3.0,Thin Mints,68,1,4,Washington Township,642
2023,0.25,Samoas,68,1,4,Washington Township,642
2023,0.25,Trefoils,68,1,4,Washington Township,642
2023,0.166666667,Tagalongs,68,1,4,Washington Township,642
2023,0.5,"Do-Si-
Dos",68,1,4,Washington Township,642
2023,0.583333333,Adventurefuls,68,1,4,Washington Township,642
2023,0.25,"Toffee-
tastic",68,1,4,Washington Township,642
2021,0.5,"Do-Si-
Dos",68,1,2,Winding Trails,642
2021,0.666666667,Tagalongs,68,1,2,Winding Trails,642
2021,4.083333333,Thin Mints,68,1,2,Winding Trails,642
2021,0.583333333,Lemon-Ups,68,1,2,Winding Trails,642
2021,0.083333333,"Toffee-
tastic",68,1,2,Winding Trails,642
2021,0.333333333,Trefoils,68,1,2,Winding Trails,642
2021,1.333333333,Samoas,68,1,2,Winding Trails,642
2023,0.083333333,Lemon-Ups,68,1,4,Washington Township,642
2024,1.0,Adventurefuls,68,2,5,Washington Township,642
2024,9.0,Thin Mints,68,2,5,Washington Township,642
2024,2.666666667,Samoas,68,2,5,Washington Township,642
2022,0.0,Lemon-Ups,68,0,3,Winding Trails,642
2022,0.0,Trefoils,68,0,3,Winding Trails,642
2022,0.0,Tagalongs,68,0,3,Winding Trails,642
2020,8.5,Thin Mints,68,2,1,Winding Trails,642
2020,5.416666667,Tagalongs,68,2,1,Winding Trails,642
2022,0.0,Samoas,68,0,3,Winding Trails,642
2020,8.166666667,Samoas,68,2,1,Winding Trails,642
2024,1.0,"Toffee-
tastic",68,2,5,Washington Township,642
2020,0.0,"Toffee-
tastic",68,2,1,Winding Trails,642
2020,3.0,"Do-Si-
Dos",68,2,1,Winding Trails,642
2022,0.0,"Do-Si-
Dos",68,0,3,Winding Trails,642
2022,0.0,"Toffee-
tastic",68,0,3,Winding Trails,642
2022,0.0,Thin Mints,68,0,3,Winding Trails,642
2024,1.0,Lemon-Ups,68,2,5,Washington Township,642
2024,1.25,"Do-Si-
Dos",68,2,5,Washington Township,642
2024,1.166666667,Trefoils,68,2,5,Washington Township,642
2020,1.0,Trefoils,68,2,1,Winding Trails,642
2022,0.0,Adventurefuls,68,0,3,Winding Trails,642
2023,65.41666667,Thin Mints,69,15,4,JoSheWe,653
2023,18.25,Adventurefuls,69,15,4,JoSheWe,653
2024,60.0,Samoas,69,18,5,JoSheWe,653
2024,19.25,Trefoils,69,18,5,JoSheWe,653
2024,19.16666667,Lemon-Ups,69,18,5,JoSheWe,653
2024,94.75,Thin Mints,69,18,5,JoSheWe,653
2024,9.25,"Toffee-
tastic",69,18,5,JoSheWe,653
2024,23.75,Adventurefuls,69,18,5,JoSheWe,653
2023,7.0,"Toffee-
tastic",69,15,4,JoSheWe,653
2023,18.08333333,Trefoils,69,15,4,JoSheWe,653
2022,19.91666667,Tagalongs,69,12,3,JoSheWe,653
2022,3.0,"Toffee-
tastic",69,12,3,JoSheWe,653
2022,12.58333333,"Do-Si-
Dos",69,12,3,JoSheWe,653
2022,23.41666667,Samoas,69,12,3,JoSheWe,653
2022,8.833333333,Trefoils,69,12,3,JoSheWe,653
2022,39.91666667,Thin Mints,69,12,3,JoSheWe,653
2023,32.5,Tagalongs,69,15,4,JoSheWe,653
2024,51.33333333,Tagalongs,69,18,5,JoSheWe,653
2023,14.0,Lemon-Ups,69,15,4,JoSheWe,653
2023,19.5,"Do-Si-
Dos",69,15,4,JoSheWe,653
2023,37.41666667,Samoas,69,15,4,JoSheWe,653
2022,12.25,Adventurefuls,69,12,3,JoSheWe,653
2022,8.916666667,Lemon-Ups,69,12,3,JoSheWe,653
2024,25.25,"Do-Si-
Dos",69,18,5,JoSheWe,653
2023,9.5,Lemon-Ups,70,12,4,JoSheWe,653
2023,11.75,Adventurefuls,70,12,4,JoSheWe,653
2022,1.75,"Toffee-
tastic",70,7,3,JoSheWe,653
2023,23.16666667,Tagalongs,70,12,4,JoSheWe,653
2022,10.91666667,Tagalongs,70,7,3,JoSheWe,653
2022,15.58333333,Thin Mints,70,7,3,JoSheWe,653
2022,6.5,Adventurefuls,70,7,3,JoSheWe,653
2022,8.833333333,Samoas,70,7,3,JoSheWe,653
2022,3.583333333,Lemon-Ups,70,7,3,JoSheWe,653
2022,3.666666667,Trefoils,70,7,3,JoSheWe,653
2022,5.25,"Do-Si-
Dos",70,7,3,JoSheWe,653
2024,7.666666667,"Do-Si-
Dos",70,8,5,JoSheWe,653
2024,11.25,Samoas,70,8,5,JoSheWe,653
2024,5.166666667,Adventurefuls,70,8,5,JoSheWe,653
2024,14.25,Tagalongs,70,8,5,JoSheWe,653
2024,7.333333333,Trefoils,70,8,5,JoSheWe,653
2024,20.25,Thin Mints,70,8,5,JoSheWe,653
2024,4.333333333,Lemon-Ups,70,8,5,JoSheWe,653
2024,2.0,"Toffee-
tastic",70,8,5,JoSheWe,653
2023,20.75,Samoas,70,12,4,JoSheWe,653
2023,14.33333333,"Do-Si-
Dos",70,12,4,JoSheWe,653
2023,35.5,Thin Mints,70,12,4,JoSheWe,653
2023,13.58333333,Trefoils,70,12,4,JoSheWe,653
2023,7.333333333,"Toffee-
tastic",70,12,4,JoSheWe,653
2020,8.0,Tagalongs,71,4,1,Fishers,630
2020,4.0,"Do-Si-
Dos",71,4,1,Fishers,630
2020,15.0,Thin Mints,71,4,1,Fishers,630
2020,4.0,Trefoils,71,4,1,Fishers,630
2020,1.0,"Toffee-
tastic",71,4,1,Fishers,630
2020,8.0,Samoas,71,4,1,Fishers,630
2022,0.0,Trefoils,72,0,3,Manuka,651
2020,0.0,"Toffee-
tastic",72,0,1,Manuka,651
2020,0.0,Trefoils,72,0,1,Manuka,651
2020,0.0,"Do-Si-
Dos",72,0,1,Manuka,651
2020,0.0,Tagalongs,72,0,1,Manuka,651
2020,0.0,Thin Mints,72,0,1,Manuka,651
2020,0.0,Samoas,72,0,1,Manuka,651
2022,0.0,Thin Mints,72,0,3,Manuka,651
2022,0.0,Tagalongs,72,0,3,Manuka,651
2021,0.0,"Do-Si-
Dos",72,0,2,Manuka,651
2022,0.0,Lemon-Ups,72,0,3,Manuka,651
2022,0.0,Adventurefuls,72,0,3,Manuka,651
2022,0.0,Samoas,72,0,3,Manuka,651
2021,0.0,Tagalongs,72,0,2,Manuka,651
2022,0.0,"Do-Si-
Dos",72,0,3,Manuka,651
2021,0.0,Trefoils,72,0,2,Manuka,651
2021,0.0,Lemon-Ups,72,0,2,Manuka,651
2021,0.0,Thin Mints,72,0,2,Manuka,651
2022,0.0,"Toffee-
tastic",72,0,3,Manuka,651
2021,0.0,Samoas,72,0,2,Manuka,651
2021,0.0,"Toffee-
tastic",72,0,2,Manuka,651
2024,349.5833333,Thin Mints,73,8,5,Washington Township,642
2024,9.833333333,Tagalongs,73,8,5,Washington Township,642
2024,8.333333333,Trefoils,73,8,5,Washington Township,642
2024,8.166666667,"Do-Si-
Dos",73,8,5,Washington Township,642
2020,26.0,Tagalongs,73,24,1,Winding Trails,642
2021,24.16666667,Lemon-Ups,73,6,2,Winding Trails,642
2021,6.083333333,"Toffee-
tastic",73,6,2,Winding Trails,642
2021,35.83333333,Samoas,73,6,2,Winding Trails,642
2021,82.5,Thin Mints,73,6,2,Winding Trails,642
2021,25.75,Trefoils,73,6,2,Winding Trails,642
2021,25.08333333,"Do-Si-
Dos",73,6,2,Winding Trails,642
2020,16.66666667,"Do-Si-
Dos",73,24,1,Winding Trails,642
2020,34.08333333,Samoas,73,24,1,Winding Trails,642
2020,20.41666667,Trefoils,73,24,1,Winding Trails,642
2020,8.0,"Toffee-
tastic",73,24,1,Winding Trails,642
2021,33.16666667,Tagalongs,73,6,2,Winding Trails,642
2024,8.833333333,Lemon-Ups,73,8,5,Washington Township,642
2024,11.5,Samoas,73,8,5,Washington Township,642
2024,24.83333333,Adventurefuls,73,8,5,Washington Township,642
2022,40.5,Adventurefuls,73,6,3,Winding Trails,642
2022,29.33333333,Trefoils,73,6,3,Winding Trails,642
2022,30.08333333,Tagalongs,73,6,3,Winding Trails,642
2022,22.08333333,Samoas,73,6,3,Winding Trails,642
2022,28.0,"Do-Si-
Dos",73,6,3,Winding Trails,642
2022,17.5,Lemon-Ups,73,6,3,Winding Trails,642
2022,22.33333333,"Toffee-
tastic",73,6,3,Winding Trails,642
2022,135.5,Thin Mints,73,6,3,Winding Trails,642
2024,13.0,"Toffee-
tastic",73,8,5,Washington Township,642
2020,53.83333333,Thin Mints,73,24,1,Winding Trails,642
2023,53.5,"Do-Si-
Dos",73,9,4,Washington Township,642
2023,53.33333333,Trefoils,73,9,4,Washington Township,642
2023,103.5,Thin Mints,73,9,4,Washington Township,642
2023,53.0,"Toffee-
tastic",73,9,4,Washington Township,642
2023,52.16666667,Lemon-Ups,73,9,4,Washington Township,642
2023,53.33333333,Adventurefuls,73,9,4,Washington Township,642
2023,37.0,Samoas,73,9,4,Washington Township,642
2023,32.16666667,Tagalongs,73,9,4,Washington Township,642
2022,29.58333333,Thin Mints,74,9,3,Hamilton Southeastern,611
2022,8.25,Trefoils,74,9,3,Hamilton Southeastern,611
2022,14.41666667,Samoas,74,9,3,Hamilton Southeastern,611
